time,date,ibilist,user,value
16:18:43,2021-06-03,696,6,86
16:18:44,2021-06-03,702,6,85
16:18:45,2021-06-03,709,6,84
16:18:46,2021-06-03,704,6,85
16:18:47,2021-06-03,705,6,85
16:18:48,2021-06-03,698,6,85
16:18:49,2021-06-03,704,6,85
16:18:50,2021-06-03,699,6,85
16:18:51,2021-06-03,683,6,87
16:18:52,2021-06-03,676,6,88
16:18:53,2021-06-03,677,6,88
16:18:54,2021-06-03,662,6,90
16:18:55,2021-06-03,647,6,92
16:18:56,2021-06-03,651,6,92
16:18:57,2021-06-03,669,6,89
16:18:58,2021-06-03,688,6,87
16:18:59,2021-06-03,683,6,87
16:19:00,2021-06-03,700,6,85
16:19:01,2021-06-03,712,6,84
16:19:02,2021-06-03,702,6,85
16:19:03,2021-06-03,701,6,85
16:19:04,2021-06-03,702,6,85
16:19:05,2021-06-03,699,6,85
16:19:06,2021-06-03,698,6,85
16:19:07,2021-06-03,685,6,87
16:19:08,2021-06-03,684,6,87
16:19:09,2021-06-03,689,6,87
16:19:10,2021-06-03,686,6,87
16:19:11,2021-06-03,678,6,88
16:19:12,2021-06-03,678,6,88
16:19:13,2021-06-03,669,6,89
16:19:14,2021-06-03,667,6,89
16:19:15,2021-06-03,661,6,90
16:19:16,2021-06-03,664,6,90
16:19:17,2021-06-03,672,6,89
16:19:18,2021-06-03,663,6,90
16:19:19,2021-06-03,669,6,89
16:19:20,2021-06-03,663,6,90
16:19:21,2021-06-03,664,6,90
16:19:22,2021-06-03,672,6,89
16:19:23,2021-06-03,671,6,89
16:19:24,2021-06-03,667,6,89
16:19:25,2021-06-03,667,6,89
16:19:26,2021-06-03,666,6,90
16:19:27,2021-06-03,663,6,90
16:19:28,2021-06-03,664,6,90
16:19:29,2021-06-03,658,6,91
16:19:30,2021-06-03,656,6,91
16:19:31,2021-06-03,664,6,90
16:19:32,2021-06-03,653,6,91
16:19:33,2021-06-03,656,6,91
16:19:34,2021-06-03,660,6,90
16:19:35,2021-06-03,669,6,89
16:19:36,2021-06-03,672,6,89
16:19:37,2021-06-03,668,6,89
16:19:38,2021-06-03,670,6,89
16:19:39,2021-06-03,677,6,88
16:19:40,2021-06-03,676,6,88
16:19:41,2021-06-03,666,6,90
16:19:42,2021-06-03,660,6,90
16:19:43,2021-06-03,661,6,90
16:19:44,2021-06-03,661,6,90
16:19:45,2021-06-03,659,6,91
16:19:46,2021-06-03,648,6,92
16:19:47,2021-06-03,652,6,92
16:19:48,2021-06-03,662,6,90
16:19:49,2021-06-03,657,6,91
16:19:50,2021-06-03,657,6,91
16:19:51,2021-06-03,654,6,91
16:19:52,2021-06-03,662,6,90
16:19:53,2021-06-03,660,6,90
16:19:54,2021-06-03,658,6,91
16:19:55,2021-06-03,650,6,92
16:19:56,2021-06-03,653,6,91
16:19:57,2021-06-03,658,6,91
16:19:58,2021-06-03,655,6,91
16:19:59,2021-06-03,652,6,92
16:20:00,2021-06-03,653,6,91
16:20:01,2021-06-03,661,6,90
16:20:02,2021-06-03,664,6,90
16:20:03,2021-06-03,658,6,91
16:20:04,2021-06-03,661,6,90
16:20:05,2021-06-03,657,6,91
16:20:06,2021-06-03,667,6,89
16:20:07,2021-06-03,669,6,89
16:20:08,2021-06-03,677,6,88
16:20:09,2021-06-03,662,6,90
16:20:10,2021-06-03,666,6,90
16:20:11,2021-06-03,674,6,89
16:20:12,2021-06-03,663,6,90
16:20:13,2021-06-03,667,6,89
16:20:14,2021-06-03,672,6,89
16:20:15,2021-06-03,665,6,90
16:20:16,2021-06-03,654,6,91
16:20:17,2021-06-03,671,6,89
16:20:18,2021-06-03,662,6,90
16:20:19,2021-06-03,664,6,90
16:20:20,2021-06-03,666,6,90
16:20:21,2021-06-03,676,6,88
16:20:22,2021-06-03,674,6,89
16:20:23,2021-06-03,678,6,88
16:20:24,2021-06-03,668,6,89
16:20:25,2021-06-03,670,6,89
16:20:26,2021-06-03,684,6,87
